harvest_measurement_id:r2,experiment_name,plot_name,plot_side,block,harvest_name,date,year,system_code,plant_part,crop,measurement_amount,measurement_name,measurement_unit
205,century,6_9,E,3,summer,2001-08-28,2001,LMT,red_fruit,solanum_lycopersicum,72.721,fresh_wt,tonnes/ha
206,century,6_9,W,3,summer,2001-08-28,2001,LMT,red_fruit,solanum_lycopersicum,65.683,fresh_wt,tonnes/ha
207,century,7_4,E,2,summer,2001-09-05,2001,TR,red_fruit,solanum_lycopersicum,84.389,fresh_wt,tonnes/ha
208,century,7_4,W,2,summer,2001-09-05,2001,TR,red_fruit,solanum_lycopersicum,80.257,fresh_wt,tonnes/ha
209,century,7_8,E,3,summer,2001-08-28,2001,CMT,red_fruit,solanum_lycopersicum,68.374,fresh_wt,tonnes/ha
210,century,7_8,W,3,summer,2001-08-28,2001,CMT,red_fruit,solanum_lycopersicum,59.882,fresh_wt,tonnes/ha
211,century,7_9,E,3,summer,2001-09-05,2001,CWT,red_fruit,solanum_lycopersicum,67.504,fresh_wt,tonnes/ha
212,century,7_9,W,3,summer,2001-09-05,2001,CWT,red_fruit,solanum_lycopersicum,60.396,fresh_wt,tonnes/ha
213,century,8_8,E,3,summer,2001-09-05,2001,OMT,red_fruit,solanum_lycopersicum,86.724,fresh_wt,tonnes/ha
214,century,8_8,W,3,summer,2001-09-05,2001,OMT,red_fruit,solanum_lycopersicum,92.183,fresh_wt,tonnes/ha
215,century,1_3,E,1,summer,2002-08-31,2002,CMT,red_fruit,solanum_lycopersicum,81.238,fresh_wt,tonnes/ha
216,century,1_3,W,1,summer,2002-08-31,2002,CMT,red_fruit,solanum_lycopersicum,77.467,fresh_wt,tonnes/ha
217,century,2_3,E,1,summer,2002-08-31,2002,OMT,red_fruit,solanum_lycopersicum,59.031,fresh_wt,tonnes/ha
218,century,2_3,W,1,summer,2002-08-31,2002,OMT,red_fruit,solanum_lycopersicum,58.745,fresh_wt,tonnes/ha
219,century,2_5,E,1,summer,2002-08-31,2002,CWT,red_fruit,solanum_lycopersicum,79.691,fresh_wt,tonnes/ha
220,century,2_5,W,1,summer,2002-08-31,2002,CWT,red_fruit,solanum_lycopersicum,70.027,fresh_wt,tonnes/ha
221,century,4_5,E,2,summer,2002-08-31,2002,CMT,red_fruit,solanum_lycopersicum,74.947,fresh_wt,tonnes/ha
222,century,4_5,W,2,summer,2002-08-31,2002,CMT,red_fruit,solanum_lycopersicum,79.648,fresh_wt,tonnes/ha
223,century,5_3,E,2,summer,2002-08-31,2002,CWT,red_fruit,solanum_lycopersicum,67.485,fresh_wt,tonnes/ha
224,century,5_3,W,2,summer,2002-08-31,2002,CWT,red_fruit,solanum_lycopersicum,77.41,fresh_wt,tonnes/ha
225,century,6_3,E,2,summer,2002-08-31,2002,LMT,red_fruit,solanum_lycopersicum,70.399,fresh_wt,tonnes/ha
226,century,6_3,W,2,summer,2002-08-31,2002,LMT,red_fruit,solanum_lycopersicum,68.968,fresh_wt,tonnes/ha
227,century,6_4,E,2,summer,2002-08-31,2002,OMT,red_fruit,solanum_lycopersicum,74.262,fresh_wt,tonnes/ha
228,century,6_4,W,2,summer,2002-08-31,2002,OMT,red_fruit,solanum_lycopersicum,74.094,fresh_wt,tonnes/ha
229,century,6_6,E,3,summer,2002-08-31,2002,CWT,red_fruit,solanum_lycopersicum,60.668,fresh_wt,tonnes/ha
230,century,6_6,W,3,summer,2002-08-31,2002,CWT,red_fruit,solanum_lycopersicum,61.202,fresh_wt,tonnes/ha
231,century,6_7,E,3,summer,2002-08-31,2002,LMT,red_fruit,solanum_lycopersicum,71.187,fresh_wt,tonnes/ha
232,century,6_7,W,3,summer,2002-08-31,2002,LMT,red_fruit,solanum_lycopersicum,69.946,fresh_wt,tonnes/ha
233,century,6_8,E,3,summer,2002-08-31,2002,OMT,red_fruit,solanum_lycopersicum,65.113,fresh_wt,tonnes/ha
234,century,6_8,W,3,summer,2002-08-31,2002,OMT,red_fruit,solanum_lycopersicum,67.024,fresh_wt,tonnes/ha
235,century,8_9,E,3,summer,2002-08-31,2002,CMT,red_fruit,solanum_lycopersicum,79.449,fresh_wt,tonnes/ha
236,century,8_9,W,3,summer,2002-08-31,2002,CMT,red_fruit,solanum_lycopersicum,82.023,fresh_wt,tonnes/ha
237,century,1_2,E,1,summer,2003-08-20,2003,OMT,red_fruit,solanum_lycopersicum,49.912,fresh_wt,tonnes/ha
238,century,1_2,W,1,summer,2003-08-20,2003,OMT,red_fruit,solanum_lycopersicum,57.996,fresh_wt,tonnes/ha
239,century,1_4,E,1,summer,2003-08-21,2003,CMT,red_fruit,solanum_lycopersicum,54.322,fresh_wt,tonnes/ha
240,century,1_4,W,1,summer,2003-08-21,2003,CMT,red_fruit,solanum_lycopersicum,51.678,fresh_wt,tonnes/ha
241,century,1_5,E,1,summer,2003-08-21,2003,CWT,red_fruit,solanum_lycopersicum,56.504,fresh_wt,tonnes/ha
242,century,1_5,W,1,summer,2003-08-21,2003,CWT,red_fruit,solanum_lycopersicum,62.373,fresh_wt,tonnes/ha
243,century,2_2,E,1,summer,2003-08-20,2003,TR,red_fruit,solanum_lycopersicum,55.95,fresh_wt,tonnes/ha
244,century,2_2,W,1,summer,2003-08-20,2003,TR,red_fruit,solanum_lycopersicum,54.453,fresh_wt,tonnes/ha
245,century,2_4,E,1,summer,2003-08-21,2003,LMT,red_fruit,solanum_lycopersicum,39.82,fresh_wt,tonnes/ha
246,century,2_4,W,1,summer,2003-08-21,2003,LMT,red_fruit,solanum_lycopersicum,37.824,fresh_wt,tonnes/ha
247,century,4_3,E,2,summer,2003-08-21,2003,CWT,red_fruit,solanum_lycopersicum,46.866,fresh_wt,tonnes/ha
248,century,4_3,W,2,summer,2003-08-21,2003,CWT,red_fruit,solanum_lycopersicum,50.83,fresh_wt,tonnes/ha
249,century,4_4,E,2,summer,2003-08-21,2003,LMT,red_fruit,solanum_lycopersicum,30.749,fresh_wt,tonnes/ha
250,century,4_4,W,2,summer,2003-08-21,2003,LMT,red_fruit,solanum_lycopersicum,41.896,fresh_wt,tonnes/ha
251,century,5_4,E,2,summer,2003-08-21,2003,UN,red_fruit,solanum_lycopersicum,45.518,fresh_wt,tonnes/ha
252,century,5_4,W,2,summer,2003-08-21,2003,UN,red_fruit,solanum_lycopersicum,53.468,fresh_wt,tonnes/ha
253,century,5_5,E,2,summer,2003-08-21,2003,CMT,red_fruit,solanum_lycopersicum,38.525,fresh_wt,tonnes/ha
254,century,5_5,W,2,summer,2003-08-21,2003,CMT,red_fruit,solanum_lycopersicum,47.814,fresh_wt,tonnes/ha
255,century,5_7,E,3,summer,2003-08-20,2003,TR,red_fruit,solanum_lycopersicum,30.389,fresh_wt,tonnes/ha
256,century,5_7,W,3,summer,2003-08-20,2003,TR,red_fruit,solanum_lycopersicum,31.165,fresh_wt,tonnes/ha
257,century,6_5,E,2,summer,2003-08-20,2003,OMT,red_fruit,solanum_lycopersicum,60.81,fresh_wt,tonnes/ha
258,century,6_5,W,2,summer,2003-08-20,2003,OMT,red_fruit,solanum_lycopersicum,60.517,fresh_wt,tonnes/ha
259,century,6_9,E,3,summer,2003-08-18,2003,LMT,red_fruit,solanum_lycopersicum,33.147,fresh_wt,tonnes/ha
260,century,6_9,W,3,summer,2003-08-18,2003,LMT,red_fruit,solanum_lycopersicum,32.022,fresh_wt,tonnes/ha
261,century,7_4,E,2,summer,2003-08-20,2003,TR,red_fruit,solanum_lycopersicum,54.257,fresh_wt,tonnes/ha
262,century,7_4,W,2,summer,2003-08-20,2003,TR,red_fruit,solanum_lycopersicum,64.849,fresh_wt,tonnes/ha
263,century,7_8,E,3,summer,2003-08-18,2003,CMT,red_fruit,solanum_lycopersicum,43.235,fresh_wt,tonnes/ha
264,century,7_8,W,3,summer,2003-08-18,2003,CMT,red_fruit,solanum_lycopersicum,36.623,fresh_wt,tonnes/ha
265,century,7_9,E,3,summer,2003-08-18,2003,CWT,red_fruit,solanum_lycopersicum,27.677,fresh_wt,tonnes/ha
266,century,7_9,W,3,summer,2003-08-18,2003,CWT,red_fruit,solanum_lycopersicum,23.466,fresh_wt,tonnes/ha
267,century,8_8,E,3,summer,2003-08-20,2003,OMT,red_fruit,solanum_lycopersicum,61.487,fresh_wt,tonnes/ha
268,century,8_8,W,3,summer,2003-08-20,2003,OMT,red_fruit,solanum_lycopersicum,58.446,fresh_wt,tonnes/ha
269,century,1_1,E,1,summer,2004-08-07,2004,LMT,red_fruit,solanum_lycopersicum,58.737,fresh_wt,tonnes/ha
270,century,1_1,W,1,summer,2004-08-07,2004,LMT,red_fruit,solanum_lycopersicum,60.548,fresh_wt,tonnes/ha
271,century,1_3,E,1,summer,2004-08-07,2004,CMT,red_fruit,solanum_lycopersicum,60.542,fresh_wt,tonnes/ha
272,century,1_3,W,1,summer,2004-08-07,2004,CMT,red_fruit,solanum_lycopersicum,57.64,fresh_wt,tonnes/ha
273,century,2_3,E,1,summer,2004-08-07,2004,OMT,red_fruit,solanum_lycopersicum,43.39,fresh_wt,tonnes/ha
274,century,2_3,W,1,summer,2004-08-07,2004,OMT,red_fruit,solanum_lycopersicum,65.156,fresh_wt,tonnes/ha
275,century,2_5,E,1,summer,2004-08-07,2004,CWT,red_fruit,solanum_lycopersicum,64.257,fresh_wt,tonnes/ha
276,century,2_5,W,1,summer,2004-08-07,2004,CWT,red_fruit,solanum_lycopersicum,70.287,fresh_wt,tonnes/ha
277,century,4_5,E,2,summer,2004-08-07,2004,CMT,red_fruit,solanum_lycopersicum,63.094,fresh_wt,tonnes/ha
278,century,4_5,W,2,summer,2004-08-07,2004,CMT,red_fruit,solanum_lycopersicum,58.041,fresh_wt,tonnes/ha
279,century,5_3,E,2,summer,2004-08-07,2004,CWT,red_fruit,solanum_lycopersicum,66.948,fresh_wt,tonnes/ha
280,century,5_3,W,2,summer,2004-08-07,2004,CWT,red_fruit,solanum_lycopersicum,68.448,fresh_wt,tonnes/ha
281,century,6_3,E,2,summer,2004-08-07,2004,LMT,red_fruit,solanum_lycopersicum,66.393,fresh_wt,tonnes/ha
282,century,6_3,W,2,summer,2004-08-07,2004,LMT,red_fruit,solanum_lycopersicum,71.011,fresh_wt,tonnes/ha
283,century,6_4,E,2,summer,2004-08-18,2004,OMT,red_fruit,solanum_lycopersicum,59.068,fresh_wt,tonnes/ha
284,century,6_4,W,2,summer,2004-08-18,2004,OMT,red_fruit,solanum_lycopersicum,79.176,fresh_wt,tonnes/ha
285,century,6_6,E,3,summer,2004-08-07,2004,CWT,red_fruit,solanum_lycopersicum,75.247,fresh_wt,tonnes/ha
286,century,6_6,W,3,summer,2004-08-07,2004,CWT,red_fruit,solanum_lycopersicum,77.088,fresh_wt,tonnes/ha
287,century,6_7,E,3,summer,2004-08-17,2004,LMT,red_fruit,solanum_lycopersicum,51.86,fresh_wt,tonnes/ha
288,century,6_7,W,3,summer,2004-08-17,2004,LMT,red_fruit,solanum_lycopersicum,52.684,fresh_wt,tonnes/ha
289,century,6_8,E,3,summer,2004-08-16,2004,OMT,red_fruit,solanum_lycopersicum,66.711,fresh_wt,tonnes/ha
290,century,6_8,W,3,summer,2004-08-16,2004,OMT,red_fruit,solanum_lycopersicum,58.444,fresh_wt,tonnes/ha
291,century,8_9,E,3,summer,2004-08-07,2004,CMT,red_fruit,solanum_lycopersicum,58.957,fresh_wt,tonnes/ha
292,century,8_9,W,3,summer,2004-08-07,2004,CMT,red_fruit,solanum_lycopersicum,74.759,fresh_wt,tonnes/ha
293,century,1_2,E,1,summer,2005-08-28,2005,OMT,red_fruit,solanum_lycopersicum,53.611,fresh_wt,tonnes/ha
294,century,1_2,W,1,summer,2005-08-28,2005,OMT,red_fruit,solanum_lycopersicum,54.783,fresh_wt,tonnes/ha
295,century,1_4,E,1,summer,2005-08-25,2005,CMT,red_fruit,solanum_lycopersicum,78.089,fresh_wt,tonnes/ha
296,century,1_4,W,1,summer,2005-08-25,2005,CMT,red_fruit,solanum_lycopersicum,68.544,fresh_wt,tonnes/ha
297,century,1_5,E,1,summer,2005-08-24,2005,CWT,red_fruit,solanum_lycopersicum,72.946,fresh_wt,tonnes/ha
298,century,1_5,W,1,summer,2005-08-24,2005,CWT,red_fruit,solanum_lycopersicum,76.173,fresh_wt,tonnes/ha
299,century,2_2,E,1,summer,2005-08-31,2005,TR,red_fruit,solanum_lycopersicum,48.283,fresh_wt,tonnes/ha
300,century,2_2,W,1,summer,2005-08-31,2005,TR,red_fruit,solanum_lycopersicum,48.723,fresh_wt,tonnes/ha
301,century,2_4,E,1,summer,2005-08-26,2005,LMT,red_fruit,solanum_lycopersicum,52.785,fresh_wt,tonnes/ha
302,century,2_4,W,1,summer,2005-08-26,2005,LMT,red_fruit,solanum_lycopersicum,63.518,fresh_wt,tonnes/ha
303,century,4_3,E,2,summer,2005-08-24,2005,CWT,red_fruit,solanum_lycopersicum,58.734,fresh_wt,tonnes/ha
304,century,4_3,W,2,summer,2005-08-24,2005,CWT,red_fruit,solanum_lycopersicum,58.164,fresh_wt,tonnes/ha
305,century,4_4,E,2,summer,2005-08-26,2005,LMT,red_fruit,solanum_lycopersicum,30.189,fresh_wt,tonnes/ha
306,century,4_4,W,2,summer,2005-08-26,2005,LMT,red_fruit,solanum_lycopersicum,46.221,fresh_wt,tonnes/ha
307,century,5_4,E,2,summer,2005-08-26,2005,UN,red_fruit,solanum_lycopersicum,78.284,fresh_wt,tonnes/ha
308,century,5_4,W,2,summer,2005-08-26,2005,UN,red_fruit,solanum_lycopersicum,79.108,fresh_wt,tonnes/ha
309,century,5_5,E,2,summer,2005-08-25,2005,CMT,red_fruit,solanum_lycopersicum,75.148,fresh_wt,tonnes/ha
310,century,5_5,W,2,summer,2005-08-25,2005,CMT,red_fruit,solanum_lycopersicum,81.652,fresh_wt,tonnes/ha
311,century,5_7,E,3,summer,2005-08-28,2005,TR,red_fruit,solanum_lycopersicum,51.822,fresh_wt,tonnes/ha
312,century,5_7,W,3,summer,2005-08-28,2005,TR,red_fruit,solanum_lycopersicum,56.886,fresh_wt,tonnes/ha
313,century,6_5,E,2,summer,2005-08-31,2005,OMT,red_fruit,solanum_lycopersicum,61.075,fresh_wt,tonnes/ha
314,century,6_5,W,2,summer,2005-08-31,2005,OMT,red_fruit,solanum_lycopersicum,64.5,fresh_wt,tonnes/ha
315,century,6_9,E,3,summer,2005-08-26,2005,LMT,red_fruit,solanum_lycopersicum,62.412,fresh_wt,tonnes/ha
316,century,6_9,W,3,summer,2005-08-26,2005,LMT,red_fruit,solanum_lycopersicum,72.975,fresh_wt,tonnes/ha
317,century,7_4,E,2,summer,2005-08-31,2005,TR,red_fruit,solanum_lycopersicum,48.716,fresh_wt,tonnes/ha
318,century,7_4,W,2,summer,2005-08-31,2005,TR,red_fruit,solanum_lycopersicum,50.701,fresh_wt,tonnes/ha
319,century,7_8,E,3,summer,2005-08-25,2005,CMT,red_fruit,solanum_lycopersicum,75.42,fresh_wt,tonnes/ha
320,century,7_8,W,3,summer,2005-08-25,2005,CMT,red_fruit,solanum_lycopersicum,78.791,fresh_wt,tonnes/ha
321,century,7_9,E,3,summer,2005-08-24,2005,CWT,red_fruit,solanum_lycopersicum,60.292,fresh_wt,tonnes/ha
322,century,7_9,W,3,summer,2005-08-24,2005,CWT,red_fruit,solanum_lycopersicum,60.1,fresh_wt,tonnes/ha
323,century,8_8,E,3,summer,2005-08-31,2005,OMT,red_fruit,solanum_lycopersicum,59.5,fresh_wt,tonnes/ha
324,century,8_8,W,3,summer,2005-08-31,2005,OMT,red_fruit,solanum_lycopersicum,62.289,fresh_wt,tonnes/ha
325,century,1_1,E,1,summer,2006-09-13,2006,LMT,red_fruit,solanum_lycopersicum,46.02,fresh_wt,tonnes/ha
326,century,1_1,W,1,summer,2006-09-13,2006,LMT,red_fruit,solanum_lycopersicum,48.099,fresh_wt,tonnes/ha
327,century,1_3,E,1,summer,2006-09-13,2006,CMT,red_fruit,solanum_lycopersicum,69.79,fresh_wt,tonnes/ha
328,century,1_3,W,1,summer,2006-09-13,2006,CMT,red_fruit,solanum_lycopersicum,68.472,fresh_wt,tonnes/ha
329,century,2_3,E,1,summer,2006-09-13,2006,OMT,red_fruit,solanum_lycopersicum,48.487,fresh_wt,tonnes/ha
330,century,2_3,W,1,summer,2006-09-13,2006,OMT,red_fruit,solanum_lycopersicum,71.763,fresh_wt,tonnes/ha
331,century,2_5,E,1,summer,2006-09-13,2006,CWT,red_fruit,solanum_lycopersicum,88.926,fresh_wt,tonnes/ha
332,century,2_5,W,1,summer,2006-09-13,2006,CWT,red_fruit,solanum_lycopersicum,91.298,fresh_wt,tonnes/ha
333,century,4_5,E,2,summer,2006-09-13,2006,CMT,red_fruit,solanum_lycopersicum,79.975,fresh_wt,tonnes/ha
334,century,4_5,W,2,summer,2006-09-13,2006,CMT,red_fruit,solanum_lycopersicum,78.176,fresh_wt,tonnes/ha
335,century,5_3,E,2,summer,2006-09-13,2006,CWT,red_fruit,solanum_lycopersicum,72.943,fresh_wt,tonnes/ha
336,century,5_3,W,2,summer,2006-09-13,2006,CWT,red_fruit,solanum_lycopersicum,73.127,fresh_wt,tonnes/ha
337,century,6_3,E,2,summer,2006-09-27,2006,LMT,red_fruit,solanum_lycopersicum,60.607,fresh_wt,tonnes/ha
338,century,6_3,W,2,summer,2006-09-27,2006,LMT,red_fruit,solanum_lycopersicum,66.824,fresh_wt,tonnes/ha
339,century,6_4,E,2,summer,2006-09-28,2006,OMT,red_fruit,solanum_lycopersicum,68.63,fresh_wt,tonnes/ha
340,century,6_4,W,2,summer,2006-09-28,2006,OMT,red_fruit,solanum_lycopersicum,91.585,fresh_wt,tonnes/ha
341,century,6_6,E,3,summer,2006-09-13,2006,CWT,red_fruit,solanum_lycopersicum,87.29,fresh_wt,tonnes/ha
342,century,6_6,W,3,summer,2006-09-13,2006,CWT,red_fruit,solanum_lycopersicum,88.994,fresh_wt,tonnes/ha
343,century,6_7,E,3,summer,2006-09-13,2006,LMT,red_fruit,solanum_lycopersicum,51.464,fresh_wt,tonnes/ha
344,century,6_7,W,3,summer,2006-09-13,2006,LMT,red_fruit,solanum_lycopersicum,53.118,fresh_wt,tonnes/ha
345,century,6_8,E,3,summer,2006-09-13,2006,OMT,red_fruit,solanum_lycopersicum,86.286,fresh_wt,tonnes/ha
346,century,6_8,W,3,summer,2006-09-13,2006,OMT,red_fruit,solanum_lycopersicum,48.724,fresh_wt,tonnes/ha
347,century,8_9,E,3,summer,2006-09-13,2006,CMT,red_fruit,solanum_lycopersicum,72.566,fresh_wt,tonnes/ha
348,century,8_9,W,3,summer,2006-09-13,2006,CMT,red_fruit,solanum_lycopersicum,88.817,fresh_wt,tonnes/ha
349,century,1_2,E,1,summer,2007-10-02,2007,OMT,red_fruit,solanum_lycopersicum,53.787,fresh_wt,tonnes/ha
350,century,1_2,W,1,summer,2007-10-02,2007,OMT,red_fruit,solanum_lycopersicum,71.079,fresh_wt,tonnes/ha
351,century,1_4,E,1,summer,2007-09-13,2007,CMT,red_fruit,solanum_lycopersicum,76.4,fresh_wt,tonnes/ha
352,century,1_4,W,1,summer,2007-09-13,2007,CMT,red_fruit,solanum_lycopersicum,82.448,fresh_wt,tonnes/ha
353,century,1_5,E,1,summer,2007-09-13,2007,CWT,red_fruit,solanum_lycopersicum,96.579,fresh_wt,tonnes/ha
354,century,1_5,W,1,summer,2007-09-13,2007,CWT,red_fruit,solanum_lycopersicum,97.787,fresh_wt,tonnes/ha
355,century,2_2,E,1,summer,2007-10-02,2007,TR,red_fruit,solanum_lycopersicum,58.619,fresh_wt,tonnes/ha
356,century,2_2,W,1,summer,2007-10-02,2007,TR,red_fruit,solanum_lycopersicum,54.817,fresh_wt,tonnes/ha
357,century,2_4,E,1,summer,2007-09-19,2007,LMT,red_fruit,solanum_lycopersicum,19.568,fresh_wt,tonnes/ha
358,century,2_4,W,1,summer,2007-09-19,2007,LMT,red_fruit,solanum_lycopersicum,45.242,fresh_wt,tonnes/ha
359,century,4_3,E,2,summer,2007-09-13,2007,CWT,red_fruit,solanum_lycopersicum,70.853,fresh_wt,tonnes/ha
360,century,4_3,W,2,summer,2007-09-13,2007,CWT,red_fruit,solanum_lycopersicum,78.173,fresh_wt,tonnes/ha
361,century,4_4,E,2,summer,2007-09-19,2007,LMT,red_fruit,solanum_lycopersicum,59.022,fresh_wt,tonnes/ha
362,century,4_4,W,2,summer,2007-09-19,2007,LMT,red_fruit,solanum_lycopersicum,66.019,fresh_wt,tonnes/ha
363,century,5_4,E,2,summer,2007-09-13,2007,UN,red_fruit,solanum_lycopersicum,84.279,fresh_wt,tonnes/ha
364,century,5_4,W,2,summer,2007-09-13,2007,UN,red_fruit,solanum_lycopersicum,87.974,fresh_wt,tonnes/ha
365,century,5_5,E,2,summer,2007-09-13,2007,CMT,red_fruit,solanum_lycopersicum,91.853,fresh_wt,tonnes/ha
366,century,5_5,W,2,summer,2007-09-13,2007,CMT,red_fruit,solanum_lycopersicum,84.936,fresh_wt,tonnes/ha
367,century,5_7,E,3,summer,2007-10-02,2007,TR,red_fruit,solanum_lycopersicum,72.647,fresh_wt,tonnes/ha
368,century,5_7,W,3,summer,2007-10-02,2007,TR,red_fruit,solanum_lycopersicum,78.425,fresh_wt,tonnes/ha
369,century,6_5,E,2,summer,2007-10-02,2007,OMT,red_fruit,solanum_lycopersicum,85.808,fresh_wt,tonnes/ha
370,century,6_5,W,2,summer,2007-10-02,2007,OMT,red_fruit,solanum_lycopersicum,75.583,fresh_wt,tonnes/ha
371,century,6_9,E,3,summer,2007-09-19,2007,LMT,red_fruit,solanum_lycopersicum,67.627,fresh_wt,tonnes/ha
372,century,6_9,W,3,summer,2007-09-19,2007,LMT,red_fruit,solanum_lycopersicum,54.564,fresh_wt,tonnes/ha
373,century,7_4,E,2,summer,2007-10-02,2007,TR,red_fruit,solanum_lycopersicum,79.764,fresh_wt,tonnes/ha
374,century,7_4,W,2,summer,2007-10-02,2007,TR,red_fruit,solanum_lycopersicum,93.502,fresh_wt,tonnes/ha
375,century,7_8,E,3,summer,2007-09-13,2007,CMT,red_fruit,solanum_lycopersicum,92.871,fresh_wt,tonnes/ha
376,century,7_8,W,3,summer,2007-09-13,2007,CMT,red_fruit,solanum_lycopersicum,72.47,fresh_wt,tonnes/ha
377,century,7_9,E,3,summer,2007-09-13,2007,CWT,red_fruit,solanum_lycopersicum,69.839,fresh_wt,tonnes/ha
378,century,7_9,W,3,summer,2007-09-13,2007,CWT,red_fruit,solanum_lycopersicum,73.259,fresh_wt,tonnes/ha
379,century,8_8,E,3,summer,2007-10-02,2007,OMT,red_fruit,solanum_lycopersicum,82.157,fresh_wt,tonnes/ha
380,century,8_8,W,3,summer,2007-10-02,2007,OMT,red_fruit,solanum_lycopersicum,73.968,fresh_wt,tonnes/ha
381,century,1_3,E,1,summer,2008-10-02,2008,CMT,red_fruit,solanum_lycopersicum,79.343,fresh_wt,tonnes/ha
382,century,1_3,E,1,summer,2008-10-02,2008,CMT,red_fruit,solanum_lycopersicum,76.248,fresh_wt,tonnes/ha
383,century,2_3,E,1,summer,2008-10-02,2008,OMT,red_fruit,solanum_lycopersicum,48.912,fresh_wt,tonnes/ha
384,century,2_3,W,1,summer,2008-10-02,2008,OMT,red_fruit,solanum_lycopersicum,51.501,fresh_wt,tonnes/ha
385,century,2_5,E,1,summer,2008-10-02,2008,CWT,red_fruit,solanum_lycopersicum,77.958,fresh_wt,tonnes/ha
386,century,2_5,W,1,summer,2008-10-02,2008,CWT,red_fruit,solanum_lycopersicum,74.174,fresh_wt,tonnes/ha
387,century,4_5,E,2,summer,2008-10-02,2008,CMT,red_fruit,solanum_lycopersicum,74.953,fresh_wt,tonnes/ha
388,century,4_5,W,2,summer,2008-10-02,2008,CMT,red_fruit,solanum_lycopersicum,77.893,fresh_wt,tonnes/ha
389,century,5_3,E,2,summer,2008-10-02,2008,CWT,red_fruit,solanum_lycopersicum,65.51,fresh_wt,tonnes/ha
390,century,5_3,W,2,summer,2008-10-02,2008,CWT,red_fruit,solanum_lycopersicum,64.399,fresh_wt,tonnes/ha
391,century,6_4,E,2,summer,2008-10-03,2008,OMT,red_fruit,solanum_lycopersicum,75.954,fresh_wt,tonnes/ha
392,century,6_4,W,2,summer,2008-10-03,2008,OMT,red_fruit,solanum_lycopersicum,87.806,fresh_wt,tonnes/ha
393,century,6_6,E,3,summer,2008-10-02,2008,CWT,red_fruit,solanum_lycopersicum,77.002,fresh_wt,tonnes/ha
394,century,6_6,W,3,summer,2008-10-02,2008,CWT,red_fruit,solanum_lycopersicum,79.165,fresh_wt,tonnes/ha
395,century,6_8,E,3,summer,2008-10-03,2008,OMT,red_fruit,solanum_lycopersicum,81.164,fresh_wt,tonnes/ha
396,century,6_8,W,3,summer,2008-10-03,2008,OMT,red_fruit,solanum_lycopersicum,68.471,fresh_wt,tonnes/ha
397,century,8_9,E,3,summer,2008-10-02,2008,CMT,red_fruit,solanum_lycopersicum,85.968,fresh_wt,tonnes/ha
398,century,8_9,W,3,summer,2008-10-02,2008,CMT,red_fruit,solanum_lycopersicum,95.975,fresh_wt,tonnes/ha
399,century,1_2,E,1,summer,2009-10-01,2009,OMT,red_fruit,solanum_lycopersicum,84.238,fresh_wt,tonnes/ha
400,century,1_2,W,1,summer,2009-10-01,2009,OMT,red_fruit,solanum_lycopersicum,66.519,fresh_wt,tonnes/ha
401,century,1_4,E,1,summer,2009-10-01,2009,CMT,red_fruit,solanum_lycopersicum,86.598,fresh_wt,tonnes/ha
402,century,1_4,W,1,summer,2009-10-01,2009,CMT,red_fruit,solanum_lycopersicum,88.185,fresh_wt,tonnes/ha
403,century,1_5,E,1,summer,2009-10-01,2009,CWT,red_fruit,solanum_lycopersicum,85.16,fresh_wt,tonnes/ha
404,century,1_5,W,1,summer,2009-10-01,2009,CWT,red_fruit,solanum_lycopersicum,81.503,fresh_wt,tonnes/ha
405,century,2_4,E,1,summer,2009-10-01,2009,LMT,red_fruit,solanum_lycopersicum,90.766,fresh_wt,tonnes/ha
406,century,2_4,W,1,summer,2009-10-01,2009,LMT,red_fruit,solanum_lycopersicum,84.935,fresh_wt,tonnes/ha
407,century,4_3,E,2,summer,2009-10-01,2009,CWT,red_fruit,solanum_lycopersicum,42.694,fresh_wt,tonnes/ha
408,century,4_3,W,2,summer,2009-10-01,2009,CWT,red_fruit,solanum_lycopersicum,46.263,fresh_wt,tonnes/ha
409,century,4_4,E,2,summer,2009-10-01,2009,LMT,red_fruit,solanum_lycopersicum,95.813,fresh_wt,tonnes/ha
410,century,4_4,W,2,summer,2009-10-01,2009,LMT,red_fruit,solanum_lycopersicum,94.019,fresh_wt,tonnes/ha
411,century,5_4,E,2,summer,2009-10-01,2009,UN,red_fruit,solanum_lycopersicum,62.478,fresh_wt,tonnes/ha
412,century,5_4,W,2,summer,2009-10-01,2009,UN,red_fruit,solanum_lycopersicum,70.001,fresh_wt,tonnes/ha
413,century,5_5,E,2,summer,2009-10-01,2009,CMT,red_fruit,solanum_lycopersicum,70.714,fresh_wt,tonnes/ha
414,century,5_5,W,2,summer,2009-10-01,2009,CMT,red_fruit,solanum_lycopersicum,85.037,fresh_wt,tonnes/ha
415,century,6_5,E,2,summer,2009-10-01,2009,OMT,red_fruit,solanum_lycopersicum,89.549,fresh_wt,tonnes/ha
416,century,6_5,W,2,summer,2009-10-01,2009,OMT,red_fruit,solanum_lycopersicum,74.902,fresh_wt,tonnes/ha
417,century,6_9,E,3,summer,2009-10-01,2009,LMT,red_fruit,solanum_lycopersicum,101.671,fresh_wt,tonnes/ha
418,century,6_9,W,3,summer,2009-10-01,2009,LMT,red_fruit,solanum_lycopersicum,116.316,fresh_wt,tonnes/ha
